"TOA5","CR300Series_NRCS_D3","CR300","25036","CR300-CELL205.Std.10.07","CPU:nrcs_marena_D3.CR300","2190","Table_Batt"
"2022-12-25 07:00:00",314,"Marena D3",36.06525,-97.21513,332,12.67,-10.99
"2022-12-25 08:00:00",315,"Marena D3",36.06525,-97.21513,332,12.67,-10.3
"2022-12-25 09:00:00",316,"Marena D3",36.06525,-97.21513,332,14.38,-4.486
"2022-12-25 10:00:00",317,"Marena D3",36.06525,-97.21513,332,14.25,0.748
"2022-12-25 11:00:00",318,"Marena D3",36.06525,-97.21513,332,14.17,3.482
"2022-12-25 12:00:00",319,"Marena D3",36.06525,-97.21513,332,14.09,5.972
"2022-12-25 13:00:00",320,"Marena D3",36.06525,-97.21513,332,14.04,8.07
"2022-12-25 14:00:00",321,"Marena D3",36.06525,-97.21513,332,13.95,7.99
"2022-12-25 15:00:00",322,"Marena D3",36.06525,-97.21513,332,14.04,8
"2022-12-25 16:00:00",323,"Marena D3",36.06525,-97.21513,332,12.99,6.31
"2022-12-25 17:00:00",324,"Marena D3",36.06525,-97.21513,332,12.81,4.938
"2022-12-25 18:00:00",325,"Marena D3",36.06525,-97.21513,332,12.75,1.238
"2022-12-25 19:00:00",326,"Marena D3",36.06525,-97.21513,332,12.77,-0.141
"2022-12-25 20:00:00",327,"Marena D3",36.06525,-97.21513,332,12.76,1.086
"2022-12-25 21:00:00",328,"Marena D3",36.06525,-97.21513,332,12.75,2.152
"2022-12-25 22:00:00",329,"Marena D3",36.06525,-97.21513,332,12.74,2.808
"2022-12-25 23:00:00",330,"Marena D3",36.06525,-97.21513,332,12.74,2.367
"2022-12-26 00:00:00",331,"Marena D3",36.06525,-97.21513,332,12.74,2.136
"2022-12-26 01:00:00",332,"Marena D3",36.06525,-97.21513,332,12.73,1.228
"2022-12-26 02:00:00",333,"Marena D3",36.06525,-97.21513,332,12.73,1.115
"2022-12-26 03:00:00",334,"Marena D3",36.06525,-97.21513,332,12.72,1.38
"2022-12-26 04:00:00",335,"Marena D3",36.06525,-97.21513,332,12.72,1.212
"2022-12-26 05:00:00",336,"Marena D3",36.06525,-97.21513,332,12.72,0.565
"2022-12-26 06:00:00",337,"Marena D3",36.06525,-97.21513,332,12.71,0.366
"2022-12-26 07:00:00",338,"Marena D3",36.06525,-97.21513,332,12.71,0.886
"2022-12-26 08:00:00",339,"Marena D3",36.06525,-97.21513,332,12.71,-0.726
"2022-12-26 09:00:00",340,"Marena D3",36.06525,-97.21513,332,13.15,6.201
"2022-12-26 10:00:00",341,"Marena D3",36.06525,-97.21513,332,13.98,11.3
"2022-12-26 11:00:00",342,"Marena D3",36.06525,-97.21513,332,13.8,10.07
"2022-12-26 12:00:00",343,"Marena D3",36.06525,-97.21513,332,13.94,9.61
"2022-12-26 13:00:00",344,"Marena D3",36.06525,-97.21513,332,13.98,7.558
"2022-12-26 14:00:00",345,"Marena D3",36.06525,-97.21513,332,14.05,5.526
"2022-12-26 15:00:00",346,"Marena D3",36.06525,-97.21513,332,14.09,4.088
"2022-12-26 16:00:00",347,"Marena D3",36.06525,-97.21513,332,14.13,2.998
"2022-12-26 17:00:00",348,"Marena D3",36.06525,-97.21513,332,13.19,-0.5
"2022-12-26 18:00:00",349,"Marena D3",36.06525,-97.21513,332,12.88,-5.986
"2022-12-26 19:00:00",350,"Marena D3",36.06525,-97.21513,332,12.84,-7.644
"2022-12-26 20:00:00",351,"Marena D3",36.06525,-97.21513,332,12.82,-8.83
"2022-12-26 21:00:00",352,"Marena D3",36.06525,-97.21513,332,12.8,-10.05
"2022-12-26 22:00:00",353,"Marena D3",36.06525,-97.21513,332,12.79,-11.36
"2022-12-26 23:00:00",354,"Marena D3",36.06525,-97.21513,332,12.78,-11.55
"2022-12-27 00:00:00",355,"Marena D3",36.06525,-97.21513,332,12.76,-11.48
"2022-12-27 01:00:00",356,"Marena D3",36.06525,-97.21513,332,12.75,-11.25
"2022-12-27 02:00:00",357,"Marena D3",36.06525,-97.21513,332,12.75,-10.32
"2022-12-27 03:00:00",358,"Marena D3",36.06525,-97.21513,332,12.74,-10.35
"2022-12-27 04:00:00",359,"Marena D3",36.06525,-97.21513,332,12.74,-10.07
"2022-12-27 05:00:00",360,"Marena D3",36.06525,-97.21513,332,12.73,-10
"2022-12-27 06:00:00",361,"Marena D3",36.06525,-97.21513,332,12.74,-9.93
"2022-12-27 07:00:00",362,"Marena D3",36.06525,-97.21513,332,12.73,-10.19
"2022-12-27 08:00:00",363,"Marena D3",36.06525,-97.21513,332,12.73,-9.66
"2022-12-27 09:00:00",364,"Marena D3",36.06525,-97.21513,332,14.35,-3.99
"2022-12-27 10:00:00",365,"Marena D3",36.06525,-97.21513,332,14.22,1.496
"2022-12-27 11:00:00",366,"Marena D3",36.06525,-97.21513,332,14.1,5.225
"2022-12-27 12:00:00",367,"Marena D3",36.06525,-97.21513,332,14.02,9.39
"2022-12-27 13:00:00",368,"Marena D3",36.06525,-97.21513,332,13.94,12.79
"2022-12-27 14:00:00",369,"Marena D3",36.06525,-97.21513,332,13.87,14.91
"2022-12-27 15:00:00",370,"Marena D3",36.06525,-97.21513,332,13.83,16.21
"2022-12-27 16:00:00",371,"Marena D3",36.06525,-97.21513,332,13.81,15.08
"2022-12-27 17:00:00",372,"Marena D3",36.06525,-97.21513,332,13.05,12.56
"2022-12-27 18:00:00",373,"Marena D3",36.06525,-97.21513,332,12.85,7.711
"2022-12-27 19:00:00",374,"Marena D3",36.06525,-97.21513,332,12.83,5.993
"2022-12-27 20:00:00",375,"Marena D3",36.06525,-97.21513,332,12.81,4.998
"2022-12-27 21:00:00",376,"Marena D3",36.06525,-97.21513,332,12.8,4.399
"2022-12-27 22:00:00",377,"Marena D3",36.06525,-97.21513,332,12.79,4.114
"2022-12-27 23:00:00",378,"Marena D3",36.06525,-97.21513,332,12.78,4.584
"2022-12-28 00:00:00",379,"Marena D3",36.06525,-97.21513,332,12.78,5.379
"2022-12-28 01:00:00",380,"Marena D3",36.06525,-97.21513,332,12.77,5.44
"2022-12-28 02:00:00",381,"Marena D3",36.06525,-97.21513,332,12.77,5.335
"2022-12-28 03:00:00",382,"Marena D3",36.06525,-97.21513,332,12.77,5.613
"2022-12-28 04:00:00",383,"Marena D3",36.06525,-97.21513,332,12.77,5.876
"2022-12-28 05:00:00",384,"Marena D3",36.06525,-97.21513,332,12.76,5.894
"2022-12-28 06:00:00",385,"Marena D3",36.06525,-97.21513,332,12.76,6.308
"2022-12-28 07:00:00",386,"Marena D3",36.06525,-97.21513,332,12.76,6.566
"2022-12-28 08:00:00",387,"Marena D3",36.06525,-97.21513,332,12.76,7.17
"2022-12-28 09:00:00",388,"Marena D3",36.06525,-97.21513,332,12.99,8.72
"2022-12-28 10:00:00",389,"Marena D3",36.06525,-97.21513,332,13.23,13.14
"2022-12-28 11:00:00",390,"Marena D3",36.06525,-97.21513,332,13.18,14.69
"2022-12-28 12:00:00",391,"Marena D3",36.06525,-97.21513,332,13.34,19.21
"2022-12-28 13:00:00",392,"Marena D3",36.06525,-97.21513,332,13.23,18.6
"2022-12-28 14:00:00",393,"Marena D3",36.06525,-97.21513,332,13.22,19.45
"2022-12-28 15:00:00",394,"Marena D3",36.06525,-97.21513,332,13.11,19.59
"2022-12-28 16:00:00",395,"Marena D3",36.06525,-97.21513,332,12.96,19.58
"2022-12-28 17:00:00",396,"Marena D3",36.06525,-97.21513,332,12.8,19.27
"2022-12-28 18:00:00",397,"Marena D3",36.06525,-97.21513,332,12.77,17.04
"2022-12-28 19:00:00",398,"Marena D3",36.06525,-97.21513,332,12.79,17.43
"2022-12-28 20:00:00",399,"Marena D3",36.06525,-97.21513,332,12.78,16.92
"2022-12-28 21:00:00",400,"Marena D3",36.06525,-97.21513,332,12.77,16.08
"2022-12-28 22:00:00",401,"Marena D3",36.06525,-97.21513,332,12.77,15.39
"2022-12-28 23:00:00",402,"Marena D3",36.06525,-97.21513,332,12.76,15.24
"2022-12-29 00:00:00",403,"Marena D3",36.06525,-97.21513,332,12.76,15.53
"2022-12-29 01:00:00",404,"Marena D3",36.06525,-97.21513,332,12.75,15.15
"2022-12-29 02:00:00",405,"Marena D3",36.06525,-97.21513,332,12.75,14.72
"2022-12-29 03:00:00",406,"Marena D3",36.06525,-97.21513,332,12.75,14.15
"2022-12-29 04:00:00",407,"Marena D3",36.06525,-97.21513,332,12.75,13.21
"2022-12-29 05:00:00",408,"Marena D3",36.06525,-97.21513,332,12.75,12.66
"2022-12-29 06:00:00",409,"Marena D3",36.06525,-97.21513,332,12.74,12.63
"2022-12-29 07:00:00",410,"Marena D3",36.06525,-97.21513,332,12.74,12.03
"2022-12-29 08:00:00",411,"Marena D3",36.06525,-97.21513,332,12.74,11.74
"2022-12-29 09:00:00",412,"Marena D3",36.06525,-97.21513,332,12.77,12.73
"2022-12-29 10:00:00",413,"Marena D3",36.06525,-97.21513,332,12.99,17.99
"2022-12-29 11:00:00",414,"Marena D3",36.06525,-97.21513,332,13.71,22.63
"2022-12-29 12:00:00",415,"Marena D3",36.06525,-97.21513,332,13.65,23.47
"2022-12-29 13:00:00",416,"Marena D3",36.06525,-97.21513,332,13.64,24.29
"2022-12-29 14:00:00",417,"Marena D3",36.06525,-97.21513,332,13.64,25.13
"2022-12-29 15:00:00",418,"Marena D3",36.06525,-97.21513,332,13.15,21
"2022-12-29 16:00:00",419,"Marena D3",36.06525,-97.21513,332,13.06,19.88
"2022-12-29 17:00:00",420,"Marena D3",36.06525,-97.21513,332,12.83,17.11
"2022-12-29 18:00:00",421,"Marena D3",36.06525,-97.21513,332,12.78,11.48
"2022-12-29 19:00:00",422,"Marena D3",36.06525,-97.21513,332,12.8,9.6
"2022-12-29 20:00:00",423,"Marena D3",36.06525,-97.21513,332,12.79,8.58
"2022-12-29 21:00:00",424,"Marena D3",36.06525,-97.21513,332,12.77,8.25
"2022-12-29 22:00:00",425,"Marena D3",36.06525,-97.21513,332,12.77,6.225
"2022-12-29 23:00:00",426,"Marena D3",36.06525,-97.21513,332,12.76,4.533
"2022-12-30 00:00:00",427,"Marena D3",36.06525,-97.21513,332,12.75,3.089
"2022-12-30 01:00:00",428,"Marena D3",36.06525,-97.21513,332,12.75,2.317
"2022-12-30 02:00:00",429,"Marena D3",36.06525,-97.21513,332,12.74,1.354
"2022-12-30 03:00:00",430,"Marena D3",36.06525,-97.21513,332,12.74,0.244
"2022-12-30 04:00:00",431,"Marena D3",36.06525,-97.21513,332,12.73,-0.166
"2022-12-30 05:00:00",432,"Marena D3",36.06525,-97.21513,332,12.73,-0.972
"2022-12-30 06:00:00",433,"Marena D3",36.06525,-97.21513,332,12.73,-2.504
"2022-12-30 07:00:00",434,"Marena D3",36.06525,-97.21513,332,12.72,-2.47
"2022-12-30 08:00:00",435,"Marena D3",36.06525,-97.21513,332,12.72,-2.669
"2022-12-30 09:00:00",436,"Marena D3",36.06525,-97.21513,332,13.67,2.712
"2022-12-30 10:00:00",437,"Marena D3",36.06525,-97.21513,332,14,9.67
"2022-12-30 11:00:00",438,"Marena D3",36.06525,-97.21513,332,13.89,13.85
"2022-12-30 12:00:00",439,"Marena D3",36.06525,-97.21513,332,13.82,17.13
"2022-12-30 13:00:00",440,"Marena D3",36.06525,-97.21513,332,13.78,19.06
"2022-12-30 14:00:00",441,"Marena D3",36.06525,-97.21513,332,13.74,20.33
"2022-12-30 15:00:00",442,"Marena D3",36.06525,-97.21513,332,13.74,20.15
"2022-12-30 16:00:00",443,"Marena D3",36.06525,-97.21513,332,13.72,19.25
"2022-12-30 17:00:00",444,"Marena D3",36.06525,-97.21513,332,13,13.9
"2022-12-30 18:00:00",445,"Marena D3",36.06525,-97.21513,332,12.87,7.59
"2022-12-30 19:00:00",446,"Marena D3",36.06525,-97.21513,332,12.84,5.334
"2022-12-30 20:00:00",447,"Marena D3",36.06525,-97.21513,332,12.83,3.669
"2022-12-30 21:00:00",448,"Marena D3",36.06525,-97.21513,332,12.81,2.682
"2022-12-30 22:00:00",449,"Marena D3",36.06525,-97.21513,332,12.8,3.137
"2022-12-30 23:00:00",450,"Marena D3",36.06525,-97.21513,332,12.79,1.622
"2022-12-31 00:00:00",451,"Marena D3",36.06525,-97.21513,332,12.78,0.541
"2022-12-31 01:00:00",452,"Marena D3",36.06525,-97.21513,332,12.77,0.464
"2022-12-31 02:00:00",453,"Marena D3",36.06525,-97.21513,332,12.76,0.616
"2022-12-31 03:00:00",454,"Marena D3",36.06525,-97.21513,332,12.76,1.491
"2022-12-31 04:00:00",455,"Marena D3",36.06525,-97.21513,332,12.76,1.406
"2022-12-31 05:00:00",456,"Marena D3",36.06525,-97.21513,332,12.76,0.327
"2022-12-31 06:00:00",457,"Marena D3",36.06525,-97.21513,332,12.76,0.892
"2022-12-31 07:00:00",458,"Marena D3",36.06525,-97.21513,332,12.75,1.874
"2022-12-31 08:00:00",459,"Marena D3",36.06525,-97.21513,332,12.75,3.497
"2022-12-31 09:00:00",460,"Marena D3",36.06525,-97.21513,332,13.01,7.236
"2022-12-31 10:00:00",461,"Marena D3",36.06525,-97.21513,332,13.81,14.25
"2022-12-31 11:00:00",462,"Marena D3",36.06525,-97.21513,332,13.79,18.68
"2022-12-31 12:00:00",463,"Marena D3",36.06525,-97.21513,332,13.72,21.71
"2022-12-31 13:00:00",464,"Marena D3",36.06525,-97.21513,332,13.68,22.94
"2022-12-31 14:00:00",465,"Marena D3",36.06525,-97.21513,332,13.68,22.86
"2022-12-31 15:00:00",466,"Marena D3",36.06525,-97.21513,332,13.56,21.96
"2022-12-31 16:00:00",467,"Marena D3",36.06525,-97.21513,332,13.23,21.08
"2022-12-31 17:00:00",468,"Marena D3",36.06525,-97.21513,332,13.01,17.52
"2022-12-31 18:00:00",469,"Marena D3",36.06525,-97.21513,332,12.88,11.28
"2022-12-31 19:00:00",470,"Marena D3",36.06525,-97.21513,332,12.85,8.11
"2022-12-31 20:00:00",471,"Marena D3",36.06525,-97.21513,332,12.83,6.353
"2022-12-31 21:00:00",472,"Marena D3",36.06525,-97.21513,332,12.82,4.625
"2022-12-31 22:00:00",473,"Marena D3",36.06525,-97.21513,332,12.81,3.96
"2022-12-31 23:00:00",474,"Marena D3",36.06525,-97.21513,332,12.8,4.191
"2023-01-01 00:00:00",475,"Marena D3",36.06525,-97.21513,332,12.79,3.56
"2023-01-01 01:00:00",476,"Marena D3",36.06525,-97.21513,332,12.78,3.84
"2023-01-01 02:00:00",477,"Marena D3",36.06525,-97.21513,332,12.78,4.443
"2023-01-01 03:00:00",478,"Marena D3",36.06525,-97.21513,332,12.77,4.731
"2023-01-01 04:00:00",479,"Marena D3",36.06525,-97.21513,332,12.77,5.145
"2023-01-01 05:00:00",480,"Marena D3",36.06525,-97.21513,332,12.77,5.092
"2023-01-01 06:00:00",481,"Marena D3",36.06525,-97.21513,332,12.77,5.007
"2023-01-01 07:00:00",482,"Marena D3",36.06525,-97.21513,332,12.77,4.482
"2023-01-01 08:00:00",483,"Marena D3",36.06525,-97.21513,332,12.77,4.902
"2023-01-01 09:00:00",484,"Marena D3",36.06525,-97.21513,332,13.03,6.73
"2023-01-01 10:00:00",485,"Marena D3",36.06525,-97.21513,332,13.34,11.35
"2023-01-01 11:00:00",486,"Marena D3",36.06525,-97.21513,332,13.4,15.18
"2023-01-01 12:00:00",487,"Marena D3",36.06525,-97.21513,332,13.76,20.9
"2023-01-01 13:00:00",488,"Marena D3",36.06525,-97.21513,332,13.66,24.21
"2023-01-01 14:00:00",489,"Marena D3",36.06525,-97.21513,332,13.62,26.31
"2023-01-01 15:00:00",490,"Marena D3",36.06525,-97.21513,332,13.52,26.08
"2023-01-01 16:00:00",491,"Marena D3",36.06525,-97.21513,332,13.06,21.74
"2023-01-01 17:00:00",492,"Marena D3",36.06525,-97.21513,332,12.88,19.22
"2023-01-01 18:00:00",493,"Marena D3",36.06525,-97.21513,332,12.81,12.6
"2023-01-01 19:00:00",494,"Marena D3",36.06525,-97.21513,332,12.82,11.09
"2023-01-01 20:00:00",495,"Marena D3",36.06525,-97.21513,332,12.81,9.2
"2023-01-01 21:00:00",496,"Marena D3",36.06525,-97.21513,332,12.8,8.32
"2023-01-01 22:00:00",497,"Marena D3",36.06525,-97.21513,332,12.8,8.16
"2023-01-01 23:00:00",498,"Marena D3",36.06525,-97.21513,332,12.79,7.018
"2023-01-02 00:00:00",499,"Marena D3",36.06525,-97.21513,332,12.79,5.45
"2023-01-02 01:00:00",500,"Marena D3",36.06525,-97.21513,332,12.78,5.607
"2023-01-02 02:00:00",501,"Marena D3",36.06525,-97.21513,332,12.77,7.341
"2023-01-02 03:00:00",502,"Marena D3",36.06525,-97.21513,332,12.77,7.109
"2023-01-02 04:00:00",503,"Marena D3",36.06525,-97.21513,332,12.77,5.956
"2023-01-02 05:00:00",504,"Marena D3",36.06525,-97.21513,332,12.77,6.257
"2023-01-02 06:00:00",505,"Marena D3",36.06525,-97.21513,332,12.76,8.56
"2023-01-02 07:00:00",506,"Marena D3",36.06525,-97.21513,332,12.77,10.68
"2023-01-02 08:00:00",507,"Marena D3",36.06525,-97.21513,332,12.77,13.93
"2023-01-02 09:00:00",508,"Marena D3",36.06525,-97.21513,332,12.79,15.12
"2023-01-02 10:00:00",509,"Marena D3",36.06525,-97.21513,332,12.85,18.16
"2023-01-02 11:00:00",510,"Marena D3",36.06525,-97.21513,332,12.91,20.79
"2023-01-02 12:00:00",511,"Marena D3",36.06525,-97.21513,332,13.15,23.24
"2023-01-02 13:00:00",512,"Marena D3",36.06525,-97.21513,332,12.82,21.18
"2023-01-02 14:00:00",513,"Marena D3",36.06525,-97.21513,332,12.75,19.6
"2023-01-02 15:00:00",514,"Marena D3",36.06525,-97.21513,332,12.87,20.28
"2023-01-02 16:00:00",515,"Marena D3",36.06525,-97.21513,332,12.83,20.47
"2023-01-02 17:00:00",516,"Marena D3",36.06525,-97.21513,332,12.95,21.26
"2023-01-02 18:00:00",517,"Marena D3",36.06525,-97.21513,332,12.8,17
"2023-01-02 19:00:00",518,"Marena D3",36.06525,-97.21513,332,12.79,14.94
"2023-01-02 20:00:00",519,"Marena D3",36.06525,-97.21513,332,12.77,13.81
"2023-01-02 21:00:00",520,"Marena D3",36.06525,-97.21513,332,12.77,9.83
"2023-01-02 22:00:00",521,"Marena D3",36.06525,-97.21513,332,12.76,7.508
"2023-01-02 23:00:00",522,"Marena D3",36.06525,-97.21513,332,12.75,6.87
"2023-01-03 00:00:00",523,"Marena D3",36.06525,-97.21513,332,12.75,6.557
"2023-01-03 01:00:00",524,"Marena D3",36.06525,-97.21513,332,12.74,6.268
"2023-01-03 02:00:00",525,"Marena D3",36.06525,-97.21513,332,12.74,5.915
"2023-01-03 03:00:00",526,"Marena D3",36.06525,-97.21513,332,12.73,7.045
"2023-01-03 04:00:00",527,"Marena D3",36.06525,-97.21513,332,12.73,5.953
"2023-01-03 05:00:00",528,"Marena D3",36.06525,-97.21513,332,12.73,3.999
"2023-01-03 06:00:00",529,"Marena D3",36.06525,-97.21513,332,12.73,2.974
"2023-01-03 07:00:00",530,"Marena D3",36.06525,-97.21513,332,12.73,2.483
"2023-01-03 08:00:00",531,"Marena D3",36.06525,-97.21513,332,12.72,1.972
"2023-01-03 09:00:00",532,"Marena D3",36.06525,-97.21513,332,13.45,6.363
"2023-01-03 10:00:00",533,"Marena D3",36.06525,-97.21513,332,13.97,11.07
"2023-01-03 11:00:00",534,"Marena D3",36.06525,-97.21513,332,13.93,12.77
"2023-01-03 12:00:00",535,"Marena D3",36.06525,-97.21513,332,13.93,13.62
"2023-01-03 13:00:00",536,"Marena D3",36.06525,-97.21513,332,13.89,14.53
"2023-01-03 14:00:00",537,"Marena D3",36.06525,-97.21513,332,13.85,14.63
"2023-01-03 15:00:00",538,"Marena D3",36.06525,-97.21513,332,13.86,12.77
"2023-01-03 16:00:00",539,"Marena D3",36.06525,-97.21513,332,13.64,13.32
"2023-01-03 17:00:00",540,"Marena D3",36.06525,-97.21513,332,12.98,9.05
"2023-01-03 18:00:00",541,"Marena D3",36.06525,-97.21513,332,12.88,5.256
"2023-01-03 19:00:00",542,"Marena D3",36.06525,-97.21513,332,12.87,2.85
"2023-01-03 20:00:00",543,"Marena D3",36.06525,-97.21513,332,12.84,0.887
"2023-01-03 21:00:00",544,"Marena D3",36.06525,-97.21513,332,12.83,0.65
"2023-01-03 22:00:00",545,"Marena D3",36.06525,-97.21513,332,12.82,0.55
"2023-01-03 23:00:00",546,"Marena D3",36.06525,-97.21513,332,12.81,0.374
"2023-01-04 00:00:00",547,"Marena D3",36.06525,-97.21513,332,12.8,0.002
"2023-01-04 01:00:00",548,"Marena D3",36.06525,-97.21513,332,12.79,-1.521
"2023-01-04 02:00:00",549,"Marena D3",36.06525,-97.21513,332,12.78,-1.737
"2023-01-04 03:00:00",550,"Marena D3",36.06525,-97.21513,332,12.78,-2.945
"2023-01-04 04:00:00",551,"Marena D3",36.06525,-97.21513,332,12.77,-2.793
"2023-01-04 05:00:00",552,"Marena D3",36.06525,-97.21513,332,12.77,-2.863
"2023-01-04 06:00:00",553,"Marena D3",36.06525,-97.21513,332,12.76,-3.109
"2023-01-04 07:00:00",554,"Marena D3",36.06525,-97.21513,332,12.76,-3.872
"2023-01-04 08:00:00",555,"Marena D3",36.06525,-97.21513,332,12.76,-2.651
"2023-01-04 09:00:00",556,"Marena D3",36.06525,-97.21513,332,12.85,-0.68
"2023-01-04 10:00:00",557,"Marena D3",36.06525,-97.21513,332,14.07,6.99
"2023-01-04 11:00:00",558,"Marena D3",36.06525,-97.21513,332,13.97,11.18
"2023-01-04 12:00:00",559,"Marena D3",36.06525,-97.21513,332,13.92,13.5
"2023-01-04 13:00:00",560,"Marena D3",36.06525,-97.21513,332,13.89,14.76
"2023-01-04 14:00:00",561,"Marena D3",36.06525,-97.21513,332,13.85,15.74
"2023-01-04 15:00:00",562,"Marena D3",36.06525,-97.21513,332,13.82,16.23
"2023-01-04 16:00:00",563,"Marena D3",36.06525,-97.21513,332,13.82,16.26
"2023-01-04 17:00:00",564,"Marena D3",36.06525,-97.21513,332,13.33,13.61
"2023-01-04 18:00:00",565,"Marena D3",36.06525,-97.21513,332,12.95,7.524
"2023-01-04 19:00:00",566,"Marena D3",36.06525,-97.21513,332,12.9,4.154
"2023-01-04 20:00:00",567,"Marena D3",36.06525,-97.21513,332,12.87,2.3
"2023-01-04 21:00:00",568,"Marena D3",36.06525,-97.21513,332,12.85,1.701
"2023-01-04 22:00:00",569,"Marena D3",36.06525,-97.21513,332,12.83,0.623
"2023-01-04 23:00:00",570,"Marena D3",36.06525,-97.21513,332,12.82,-1.517
"2023-01-05 00:00:00",571,"Marena D3",36.06525,-97.21513,332,12.81,-1.821
"2023-01-05 01:00:00",572,"Marena D3",36.06525,-97.21513,332,12.8,-1.837
"2023-01-05 02:00:00",573,"Marena D3",36.06525,-97.21513,332,12.79,-2.064
"2023-01-05 03:00:00",574,"Marena D3",36.06525,-97.21513,332,12.78,-2.491
"2023-01-05 04:00:00",575,"Marena D3",36.06525,-97.21513,332,12.78,-2.756
"2023-01-05 05:00:00",576,"Marena D3",36.06525,-97.21513,332,12.77,-2.455
"2023-01-05 06:00:00",577,"Marena D3",36.06525,-97.21513,332,12.77,-2.788
"2023-01-05 07:00:00",578,"Marena D3",36.06525,-97.21513,332,12.76,-3.388
"2023-01-05 08:00:00",579,"Marena D3",36.06525,-97.21513,332,12.76,-3.206
"2023-01-05 09:00:00",580,"Marena D3",36.06525,-97.21513,332,13.95,1.854
"2023-01-05 10:00:00",581,"Marena D3",36.06525,-97.21513,332,14.07,7.589
"2023-01-05 11:00:00",582,"Marena D3",36.06525,-97.21513,332,13.97,10.7
"2023-01-05 12:00:00",583,"Marena D3",36.06525,-97.21513,332,13.93,13.13
"2023-01-05 13:00:00",584,"Marena D3",36.06525,-97.21513,332,13.86,14.93
"2023-01-05 14:00:00",585,"Marena D3",36.06525,-97.21513,332,13.82,17.12
"2023-01-05 15:00:00",586,"Marena D3",36.06525,-97.21513,332,13.79,18.19
"2023-01-05 16:00:00",587,"Marena D3",36.06525,-97.21513,332,13.78,18.35
"2023-01-05 17:00:00",588,"Marena D3",36.06525,-97.21513,332,13.2,14.45
"2023-01-05 18:00:00",589,"Marena D3",36.06525,-97.21513,332,12.93,5.84
"2023-01-05 19:00:00",590,"Marena D3",36.06525,-97.21513,332,12.89,2.49
"2023-01-05 20:00:00",591,"Marena D3",36.06525,-97.21513,332,12.86,1.634
"2023-01-05 21:00:00",592,"Marena D3",36.06525,-97.21513,332,12.84,1.236
"2023-01-05 22:00:00",593,"Marena D3",36.06525,-97.21513,332,12.83,-0.193
"2023-01-05 23:00:00",594,"Marena D3",36.06525,-97.21513,332,12.81,0.188
"2023-01-06 00:00:00",595,"Marena D3",36.06525,-97.21513,332,12.8,-0.434
"2023-01-06 01:00:00",596,"Marena D3",36.06525,-97.21513,332,12.79,-1.631
"2023-01-06 02:00:00",597,"Marena D3",36.06525,-97.21513,332,12.78,-0.512
"2023-01-06 03:00:00",598,"Marena D3",36.06525,-97.21513,332,12.78,-1.359
"2023-01-06 04:00:00",599,"Marena D3",36.06525,-97.21513,332,12.77,-1.548
"2023-01-06 05:00:00",600,"Marena D3",36.06525,-97.21513,332,12.77,-0.563
"2023-01-06 06:00:00",601,"Marena D3",36.06525,-97.21513,332,12.77,-0.016
"2023-01-06 07:00:00",602,"Marena D3",36.06525,-97.21513,332,12.77,1.122
"2023-01-06 08:00:00",603,"Marena D3",36.06525,-97.21513,332,12.77,2.776
"2023-01-06 09:00:00",604,"Marena D3",36.06525,-97.21513,332,12.8,4.943
"2023-01-06 10:00:00",605,"Marena D3",36.06525,-97.21513,332,13.1,10.02
"2023-01-06 11:00:00",606,"Marena D3",36.06525,-97.21513,332,13.48,12.48
"2023-01-06 12:00:00",607,"Marena D3",36.06525,-97.21513,332,13.83,16.55
"2023-01-06 13:00:00",608,"Marena D3",36.06525,-97.21513,332,13.76,19.2
"2023-01-06 14:00:00",609,"Marena D3",36.06525,-97.21513,332,13.73,20.19
